Season,SeedDiff,AvgPtsDiff,AvgORDiff,AvgDRDiff,AvgFTADiff,AvgFTMDiff,TeamA_Won
2010,-13,8.885199240986722,-2.5407969639468693,4.44876660341556,2.675521821631879,4.00664136622391,1
2010,-11,-3.0363636363636317,3.33030303030303,1.6484848484848484,-3.6060606060606055,-2.509090909090908,1
2010,5,-8.394153225806448,-0.3125,-6.153225806451612,-7.68649193548387,-5.066532258064516,1
2010,1,9.3125,0.46875,2.75,4.25,4.21875,0
2010,1,-0.5181818181818159,-1.045454545454545,1.3121212121212125,0.8636363636363633,2.672727272727272,0
2010,5,-1.40625,1.96875,1.59375,-2.9375,-0.78125,0
2010,3,3.8387096774193594,3.193548387096774,-0.12903225806451601,2.2258064516129004,2.580645161290324,1
2010,11,11.146627565982406,-0.6285434995112418,0.9736070381231698,-1.3802541544477016,-0.0830889540566968,0
2010,-7,-2.799999999999997,3.4000000000000004,4.5,4.366666666666667,2.966666666666665,0
2010,11,5.951056729699658,1.3426028921023345,-1.3937708565072278,3.0422691879866512,3.788654060066742,0
2010,-1,4.060416666666669,-3.5791666666666675,11.595833333333335,4.466666666666665,3.404166666666667,1
2010,-5,2.214439655172413,3.7532327586206904,0.0765086206896548,-0.6713362068965516,-1.6217672413793096,1
2010,-3,3.9000000000000057,-0.43333333333333357,1.6666666666666643,-0.466666666666665,1.8666666666666671,1
2010,1,-9.251008064516128,0.308467741935484,-1.210685483870968,-0.19959677419354804,-1.15524193548387,1
2010,5,5.560483870967744,0.7137096774193541,1.930443548387096,-2.416330645161292,-0.92741935483871,1
2010,-1,6.48689516129032,-0.03830645161290391,-2.97782258064516,3.78125,3.53024193548387,1
2010,7,-7.6875,-1.875,-4.4375,-1.78125,-0.6875,0
2010,7,-3.3245192307692264,-0.58173076923077,0.07692307692307665,1.5649038461538467,1.4759615384615383,0
2010,-7,19.28125,-2.59375,5.8125,0.71875,1.875,1
2010,-8,-6.638095238095232,0.7142857142857135,4.485714285714284,-1.821428571428573,-1.647619047619047,1
2010,5,-7.562618595825427,2.573055028462999,-3.22296015180266,-4.159392789373811,-4.555028462998104,1
2010,-7,12.033333333333346,-3.0666666666666664,3.5666666666666664,5.600000000000001,5.399999999999999,1
2010,-8,10.488911290322577,1.161290322580646,-0.44858870967741993,3.393145161290324,1.826612903225806,1
2010,8,-4.853219696969703,-2.1657196969696972,-4.358901515151516,-0.27935606060606233,-0.6846590909090917,0
2010,8,2.1143695014662782,-0.7575757575757578,-2.994134897360702,-6.573802541544476,-3.341153470185729,1
2010,3,-2.2898706896551744,-2.6271551724137936,-5.384698275862068,0.3739224137931032,0.5678879310344822,0
2010,3,-2.0,-3.125,3.0625,6.21875,5.375,1
2010,-9,6.206653225806448,3.71875,3.496975806451612,6.12399193548387,3.472782258064516,1
2010,4,-14.157258064516128,0.652217741935484,-5.398185483870968,0.675403225806452,-0.9052419354838701,0
2010,4,9.17686318131257,0.1490545050055605,-2.3292547274749715,-1.6674082313681886,0.04671857619577224,0
2010,-3,15.41517857142857,0.4107142857142865,5.339285714285715,1.602678571428573,0.9330357142857135,1
2010,-4,4.176344086021501,-0.7612903225806456,2.4602150537634415,4.606451612903225,3.8569892473118284,1
2010,3,-3.4937500000000057,1.7541666666666664,-2.4875000000000007,0.34791666666666643,0.22916666666666785,1
2010,-1,5.146780303030297,0.30303030303030276,-2.6089015151515156,3.7518939393939377,2.2840909090909083,0
2010,2,0.5,-5.53125,5.46875,3.84375,4.09375,1
2010,-2,5.366379310344826,-0.4709051724137936,1.5528017241379324,0.5926724137931032,1.6616379310344822,1
2010,-2,6.877083333333331,-1.2750000000000004,3.3583333333333343,-3.5187500000000007,-2.3479166666666664,1
2010,1,2.2092803030302974,0.49053030303030276,-3.2026515151515156,6.720643939393938,4.471590909090908,0
2010,3,-9.25,-0.9375,0.4375,5.71875,4.21875,0
2010,2,-5.428030303030297,-0.5217803030303028,-3.1410984848484844,-0.8768939393939377,-0.8465909090909083,0
2010,0,4.21875,-1.09375,-0.03125,-0.65625,-0.71875,1
2011,-11,16.28631138975966,1.0626959247648902,-1.2528735632183903,3.4691745036572623,3.037617554858933,1
2011,-13,-2.414314516129039,4.066532258064516,-2.43951612903226,-0.0655241935483879,-1.610887096774194,1
2011,7,6.069128787878782,-3.2897727272727266,1.4924242424242422,2.6164772727272734,4.848484848484848,0
2011,5,15.437152391546164,2.2013348164627367,-0.8064516129032242,-4.352614015572858,-3.331479421579532,1
2011,9,-5.451612903225808,-1.21975806451613,2.625,-3.59173387096774,-2.579637096774194,0
2011,-3,-1.3306451612903203,0.29536290322580605,0.10483870967741993,3.101814516129032,1.372983870967742,0
2011,-1,-10.46370967741936,-4.253024193548388,-2.71673387096774,-4.019153225806452,-2.286290322580646,1
2011,7,-1.786764705882348,-1.7150735294117645,-6.1819852941176485,-3.507352941176471,-1.819852941176471,0
2011,-13,20.884652981427166,3.6578690127077227,0.7536656891495568,9.443792766373411,7.236559139784944,1
2011,-9,5.473118279569903,-5.351612903225808,3.088172043010754,-0.3967741935483886,1.0526881720430108,1
2011,5,-2.3870967741935516,0.8387096774193559,1.9677419354838719,2.35483870967742,1.387096774193548,0
2011,1,-2.61592741935484,0.07963709677419395,-1.8487903225806441,1.9324596774193559,0.71875,1
2011,-15,11.122983870967744,0.995967741935484,8.370967741935484,-0.17338709677419217,0.9848790322580641,1
2011,-3,-7.360215053763433,1.0956989247311828,-2.875268817204301,2.1903225806451587,2.801075268817204,0
2011,15,-13.780241935483872,-5.606854838709678,-3.295362903225808,-1.1743951612903238,0.158266129032258,0
2011,11,-4.102150537634415,-0.650537634408602,2.182795698924732,-0.9129032258064527,0.720430107526882,0
2011,-15,23.716856060606062,5.855113636363637,4.552083333333332,5.322916666666668,4.427083333333332,1
2011,-15,20.415719696969703,1.2945075757575761,6.5748106060606055,2.9251893939393945,3.3702651515151523,1
2011,-11,10.733333333333341,8.666666666666666,2.6000000000000014,8.299999999999999,4.800000000000001,1
2011,-7,-7.059523809523803,1.6380952380952376,-3.5880952380952387,2.045238095238096,1.2214285714285715,1
2011,-5,-6.192473118279565,2.5580645161290327,2.3247311827956985,-1.1709677419354847,-1.6999999999999993,1
2011,-3,-0.917025862068968,-0.2909482758620694,-2.4903017241379324,-3.9299568965517224,-3.106681034482758,1
2011,-9,3.412121212121221,3.9424242424242433,3.306060606060605,3.563636363636366,2.3909090909090924,1
2011,11,-17.274193548387103,-2.1602150537634426,-0.04623655913978553,-6.797849462365594,-5.82795698924731,0
2011,-9,-2.2318548387096797,4.89516129032258,-1.1612903225806441,-2.684475806451612,-3.480846774193548,1
2011,5,-5.425403225806448,3.458669354838708,2.481854838709676,2.565524193548388,0.3840725806451619,0
2011,-1,-4.096774193548384,0.6451612903225801,-1.4516129032258043,-5.451612903225808,-6.0,0
2011,3,13.399999999999999,2.1999999999999993,3.4666666666666686,7.200000000000003,4.533333333333333,0
2011,13,-11.526190476190479,-2.8619047619047624,0.4738095238095248,-0.7261904761904745,-0.19285714285714306,0
2011,-1,8.798387096774192,0.66633064516129,5.150201612903224,5.361895161290324,4.324596774193548,0
2011,7,-16.193939393939402,-1.718181818181817,-0.8787878787878789,-4.50909090909091,-5.587878787878788,0
2011,13,-6.9450431034482705,-4.810344827586206,-3.2963362068965516,0.2359913793103452,0.9913793103448274,0
2011,-3,-2.6725317693059623,-0.22873900293255112,-2.473118279569892,-2.4095796676441843,-2.6275659824046933,1
2011,-8,4.26310483870968,6.389112903225806,-2.02016129032258,4.289314516129032,0.872983870967742,1
2011,8,19.99462365591397,0.413978494623656,3.8602150537634436,-3.6870967741935488,-0.8602150537634401,1
2011,-1,-6.911764705882348,-1.3713235294117645,-7.2132352941176485,2.773897058823529,2.148897058823529,0
2011,-8,9.594330400782013,1.4320625610948188,1.0762463343108486,7.411534701857281,6.301075268817202,1
2011,1,-7.454545454545453,4.627272727272727,-3.9757575757575765,-1.9727272727272727,-3.4818181818181806,0
2011,8,-16.645161290322584,-0.32258064516129004,-6.032258064516128,0.38709677419354804,-1.516129032258064,0
2011,7,-13.65120967741936,-4.284274193548388,-5.77923387096774,-1.206653225806452,-0.0675403225806459,0
2011,-8,14.310606060606062,-0.019886363636363313,6.677083333333332,3.447916666666668,4.270833333333332,1
2011,-8,12.14858260019551,1.2854349951124142,4.799608993157381,-1.6705767350928653,-1.3968719452590417,1
2011,1,-9.366666666666667,-3.4666666666666686,-5.466666666666665,-7.666666666666668,-4.4,1
2011,-3,9.125806451612902,-1.6913978494623656,2.1752688172043015,6.13763440860215,5.5,0
2011,5,-3.8825431034482705,-1.4978448275862064,-6.421336206896552,-1.8265086206896548,-0.7273706896551726,1
2011,-3,3.961693548387103,2.974798387096776,-1.324596774193548,5.53326612903226,2.255040322580644,0
2011,5,-18.20000000000001,-5.4,0.5666666666666664,-4.0,-3.333333333333334,0
2011,-1,-7.146627565982413,4.160312805474096,-0.040078201368523025,-2.1456500488758543,-3.508308895405669,0
2011,4,14.63004032258064,2.768145161290322,2.787298387096776,-2.043346774193548,-0.22479838709677402,1
2011,-4,1.9753787878787818,2.0842803030303028,-0.11931818181818343,4.589962121212121,2.427083333333332,1
2011,4,-2.023719165085396,3.6878557874762805,-0.28273244781783546,2.430740037950663,0.36622390891840695,0
2011,3,-6.145833333333329,-5.0875,-2.1104166666666657,0.10624999999999929,1.7270833333333329,0
2011,-4,5.333333333333329,3.1515151515151523,5.454545454545453,5.424242424242426,3.212121212121211,1
2011,-4,14.863636363636367,-1.9909090909090903,7.372727272727271,2.5272727272727273,3.251515151515152,1
2011,1,3.580492424242422,-3.392045454545455,-1.2916666666666679,-3.1827651515151523,-1.2102272727272734,0
2011,4,-13.859139784946237,-0.17526881720430154,2.124731182795699,-3.204301075268816,-3.8000000000000007,0
2011,1,-2.024621212121218,-0.8844696969696972,-4.025568181818183,3.527462121212121,3.427083333333332,1
2011,10,5.225806451612897,1.709677419354838,-3.677419354838708,-3.838709677419356,-2.709677419354838,0
2011,-1,6.853219696969703,-4.361742424242424,3.9810606060606055,-1.6373106060606055,1.2140151515151523,1
2011,-1,1.4272727272727224,-1.7969696969696969,7.199999999999999,4.333333333333336,3.5333333333333314,0
2011,-1,-0.09090909090907928,-2.7272727272727266,3.787878787878789,-5.727272727272727,-3.18181818181818,0
2011,-1,1.3021505376344038,-2.5623655913978496,6.737634408602151,-0.8817204301075243,-0.28387096774193665,0
2011,0,-0.8454545454545581,-1.1303030303030308,2.6848484848484837,3.787878787878789,2.5333333333333314,0
2012,-5,-8.421839080459776,-0.11264367816091791,-3.0701149425287326,-0.2632183908045995,-1.9091954022988507,1
2012,-15,16.31385281385282,1.229437229437229,5.194805194805195,-0.6580086580086579,0.2673160173160163,1
2012,3,-2.155241935483872,0.648185483870968,2.99092741935484,1.140120967741936,0.9112903225806459,0
2012,5,15.315053763440858,2.8236559139784934,1.3043010752688176,0.8913978494623649,1.2193548387096786,1
2012,-1,-14.54017857142857,-5.138392857142858,-4.214285714285715,-4.950892857142858,-3.834821428571429,1
2012,-13,9.61666666666666,1.9023809523809518,-3.3619047619047606,3.43809523809524,1.557142857142857,1
2012,-3,1.483870967741936,0.6451612903225818,-0.06451612903225623,1.774193548387096,2.064516129032258,1
2012,-13,22.936559139784947,6.086021505376342,2.5086021505376337,9.097849462365593,8.109677419354838,1
2012,11,-16.14039408866995,-4.78448275862069,1.3706896551724128,-0.6896551724137936,0.34852216748768505,0
2012,-9,-2.548387096774192,2.387096774193548,-2.1612903225806477,-2.06451612903226,-1.0967741935483861,1
2012,7,7.689583333333331,1.127083333333335,1.4416666666666664,1.2937499999999993,3.252083333333333,0
2012,15,-10.86853448275862,1.612068965517242,-3.8232758620689644,-0.3405172413793096,-0.8523706896551726,0
2012,-13,-6.163440860215047,4.0946236559139795,-0.28387096774193665,3.830107526881722,1.4236559139784948,1
2012,11,-9.457661290322584,-0.1532258064516121,-0.05040322580645196,1.149193548387096,0.2862903225806459,0
2012,1,3.804435483870961,-1.618951612903226,-0.23790322580645196,-3.673387096774192,-2.036290322580646,0
2012,3,-11.833333333333336,1.0,3.6999999999999993,-1.0,-1.2333333333333325,0
2012,-15,24.922348484848484,3.6647727272727266,5.443181818181817,12.004734848484848,8.588068181818183,1
2012,-1,-1.4787878787878839,4.778787878787879,1.1606060606060637,4.145454545454548,-0.8090909090909086,1
2012,11,-13.712701612903231,-2.481854838709678,-2.10282258064516,-2.476814516129032,-4.304435483870968,0
2012,-13,13.99666295884316,9.28476084538376,0.5038932146829822,4.234705228031146,1.9421579532814235,1
2012,1,-7.9258064516129,5.638709677419357,-0.423655913978493,-1.6763440860215049,-3.0935483870967744,1
2012,7,15.25151515151515,-2.112121212121213,0.11818181818181728,-3.1363636363636367,-2.1454545454545464,0
2012,-9,5.875,2.4375,-0.09375,5.75,2.6875,1
2012,5,-3.4937500000000057,-3.7979166666666675,-2.28125,-7.522916666666667,-5.875,1
2012,-7,-3.9868951612903203,-3.35282258064516,1.8427419354838719,1.3699596774193559,0.9112903225806459,1
2012,-9,3.6637931034482705,5.304956896551724,-1.4892241379310356,2.446120689655171,0.1799568965517242,0
2012,15,-10.610240334378261,2.7805642633228853,2.5862068965517224,0.10240334378265459,-1.8223615464994793,0
2012,5,-6.512500000000003,-2.1999999999999993,-4.304166666666667,-5.612500000000001,-3.720833333333333,0
2012,-9,8.129310344827587,-1.09375,0.07219827586206762,1.6422413793103452,1.8394396551724146,1
2012,7,9.262500000000003,1.895833333333334,-3.25,-1.6708333333333343,-1.3416666666666668,0
2012,11,-0.8548387096774164,-2.119959677419354,1.0645161290322598,-5.77016129032258,-3.512096774193548,0
2012,3,-4.258064516129039,1.193548387096774,-3.2903225806451637,-0.032258064516128115,-2.516129032258064,0
2012,-7,18.46117424242425,2.0464015151515156,4.65909090909091,2.8285984848484844,2.9592803030303028,1
2012,8,-1.5230414746543772,-1.4596774193548399,-0.379032258064516,-2.741935483870968,-1.4735023041474644,1
2012,-5,-0.36666666666667425,7.166666666666668,-2.8000000000000007,3.0,0.5999999999999996,1
2012,5,-10.0,-2.806451612903224,-2.870967741935484,-1.5161290322580676,-1.806451612903226,0
2012,-1,5.07560483870968,-2.599798387096774,4.181451612903224,0.980846774193548,3.638104838709678,0
2012,-7,13.0,-0.5625,2.75,-3.75,-0.78125,1
2012,5,-1.7458333333333371,-3.8395833333333336,-1.4812499999999993,-6.389583333333334,-3.883333333333333,0
2012,3,-5.579166666666666,-0.9833333333333325,0.595833333333335,-1.9916666666666671,-1.5083333333333329,0
2012,-8,10.710654936461381,-3.1114369501466292,6.108504398826977,4.558162267839688,4.3753665689149575,1
2012,-5,2.5450500556173523,2.478309232480534,-0.14126807563960142,-0.7975528364849822,-1.7675194660734146,1
2012,1,-10.485416666666666,0.8687500000000004,-0.6750000000000007,-0.21875,-0.34791666666666643,0
2012,-8,3.206451612903237,2.6860215053763454,3.79032258064516,3.124731182795699,4.241935483870968,0
2012,7,-9.787878787878796,2.9696969696969706,2.0606060606060623,-0.6969696969696955,-4.030303030303031,0
2012,1,-13.785560344827587,-1.0625,-3.2284482758620676,-1.9859913793103452,-1.8706896551724146,0
2012,8,0.3125,-0.15625,-0.8125,-3.625,-2.96875,0
2012,3,8.957661290322584,-0.3387096774193541,4.00201612903226,0.16733870967741993,1.300403225806452,0
2012,-3,7.766098484848484,-0.3039772727272734,6.443181818181817,3.1297348484848477,2.9005681818181834,1
2012,-1,13.093437152391552,2.5750834260289217,1.3748609566184662,-1.507230255839822,-1.2836484983314786,1
2012,4,-16.59375,1.15625,-7.75,0.03125,-3.3125,0
2012,9,-6.333333333333343,-4.200000000000001,-1.6999999999999993,-6.600000000000001,-4.633333333333333,0
2012,-3,0.8631138975966621,-0.4848484848484844,-1.1943573667711576,-5.032392894461861,-3.317659352142112,1
2012,9,1.1817204301075321,-2.076344086021507,5.3043010752688176,-5.108602150537635,-2.7806451612903214,0
2012,-1,11.090725806451616,1.1693548387096762,6.304435483870968,1.4395161290322598,2.834677419354838,1
2012,-4,15.138257575757578,5.471590909090908,-0.75,4.304924242424242,3.412878787878789,1
2012,-1,3.5515151515151473,-1.206060606060607,4.618181818181817,1.1151515151515135,1.0484848484848506,1
2012,1,-2.489224137931032,0.1637931034482758,-4.064655172413794,-0.237068965517242,-1.9903017241379306,0
2012,-1,1.8757575757575893,-4.851515151515152,7.342424242424244,-5.881818181818183,-2.8969696969696965,1
2012,1,-0.6725317693059623,2.510263929618768,2.741935483870968,-2.1779081133919824,-2.078201368523951,0
2012,0,1.5473484848484844,-0.5227272727272734,1.4431818181818166,4.473484848484848,2.0880681818181834,1
2012,0,-3.3333333333333286,-1.3939393939393927,1.90909090909091,-6.757575757575758,-5.484848484848486,0
2012,0,-1.0909090909090935,-0.18181818181818166,4.818181818181817,-0.3939393939393945,-1.6060606060606055,1
2013,-13,4.032258064516128,4.64516129032258,4.290322580645164,7.612903225806452,3.451612903225806,1
2013,-15,16.160984848484844,0.84375,0.02840909090908994,-0.8797348484848477,0.4261363636363633,1
2013,3,-6.225806451612897,-7.580645161290322,-1.1935483870967758,-8.580645161290322,-5.70967741935484,1
2013,-9,1.6827956989247355,1.7075268817204297,-0.8139784946236581,0.5311827956989248,-0.5354838709677416,1
2013,7,2.017137096774192,4.125,-3.831653225806452,-1.6693548387096762,-4.12399193548387,0
2013,-7,-3.7150537634408636,3.762365591397849,1.065591397849463,0.5709677419354833,0.33440860215053725,0
2013,-9,4.809475806451616,1.768145161290322,2.174395161290324,-1.266129032258064,0.8235887096774199,1
2013,7,2.15625,-4.03125,-3.03125,2.78125,3.90625,0
2013,5,1.5211693548387046,1.017137096774194,-1.085685483870968,1.608870967741936,-0.6360887096774199,0
2013,5,1.90625,2.78125,-1.375,-1.875,-1.6875,0
2013,9,6.603830645161288,-5.414314516129032,1.9828629032258078,-4.123991935483872,0.89616935483871,0
2013,3,4.129032258064527,2.838709677419356,5.677419354838708,-1.612903225806452,-1.612903225806452,1
2013,13,-8.836484983314804,-3.385984427141267,-4.672969966629587,-3.3759733036707438,-3.146829810901002,0
2013,-11,8.424242424242422,2.242424242424242,3.81818181818182,-0.1212121212121211,-0.30303030303030276,1
2013,11,2.0443548387096797,-4.432459677419354,-2.193548387096776,-3.106854838709678,-1.48891129032258,0
2013,1,-1.7096774193548328,0.09677419354838612,0.25806451612903203,-2.806451612903224,-1.870967741935484,0
2013,-15,21.161290322580648,1.4887585532746819,6.495601173020525,2.9794721407624607,2.2678396871945257,1
2013,-3,14.713793103448268,1.1793103448275861,3.1919540229885044,-1.7264367816091948,-0.6551724137931032,1
2013,-5,2.6515151515151416,-1.033333333333335,3.4121212121212103,-0.1999999999999993,1.5909090909090917,1
2013,-13,11.078598484848484,-1.3598484848484844,1.7196969696969688,-2.912878787878789,-0.6893939393939394,1
2013,-1,4.014976958525338,-1.8294930875576032,-3.2350230414746513,3.7695852534562206,3.3652073732718897,1
2013,1,2.3931451612903203,-4.379032258064516,-0.6028225806451601,-2.711693548387096,-0.9969758064516121,1
2013,-13,17.9375,4.375,-2.34375,5.5625,5.28125,1
2013,-7,3.71875,-0.625,-0.4375,1.75,1.0,1
2013,-5,1.035483870967738,4.627956989247313,-0.10000000000000142,5.7827956989247316,4.192473118279571,1
2013,-1,1.225806451612904,0.935483870967742,-0.0967741935483879,2.161290322580646,1.967741935483871,1
2013,11,-1.8137254901960773,-1.7333333333333325,-0.2117647058823522,-5.725490196078432,-3.166666666666666,0
2013,-15,7.571022727272734,6.082386363636363,2.6988636363636367,6.257575757575758,5.422348484848484,1
2013,3,-2.6219758064516157,-1.241935483870968,-0.3608870967741922,-0.7258064516129039,-1.859879032258064,0
2013,11,-5.3709677419354875,-0.8666666666666671,0.6967741935483893,-3.1999999999999993,-3.511827956989247,0
2013,9,3.1532258064516157,6.232862903225808,3.467741935483872,3.046370967741936,1.169354838709678,0
2013,-15,8.164772727272734,0.9678030303030312,3.0142045454545467,-3.9848484848484844,-1.621212121212121,1
2013,-8,2.322580645161281,1.0322580645161281,-1.3548387096774164,3.161290322580644,0.7096774193548381,1
2013,-7,15.267839687194524,1.387096774193548,2.897360703812314,-3.783968719452588,-2.3137829912023467,1
2013,-1,-0.9354838709677438,4.774193548387096,-3.193548387096776,0.6451612903225836,-1.903225806451612,1
2013,8,8.48924731182796,-4.891397849462365,1.4182795698924728,-5.667741935483871,-0.6892473118279572,1
2013,-1,13.621975806451616,1.986895161290322,1.3618951612903238,4.140120967741936,3.72983870967742,1
2013,3,-2.707722385141736,0.05767350928641157,0.3479960899315735,0.09188660801563842,1.2639296187683282,1
2013,3,5.125,-4.09375,1.40625,0.875,1.5,1
2013,8,-11.58064516129032,-4.96774193548387,-3.580645161290324,-7.483870967741934,-5.903225806451614,0
2013,-7,4.806451612903231,-0.3176930596285441,4.624633431085041,-0.6656891495601194,-1.4095796676441843,1
2013,3,-2.328877005347593,-1.0,-0.6996434937611404,-6.392156862745097,-2.242424242424242,1
2013,-5,1.6905241935483843,-0.616935483870968,1.2016129032258078,1.649193548387096,0.7338709677419359,1
2013,5,-1.0237068965517295,-2.2144396551724146,5.914870689655171,-1.7618534482758612,-0.9051724137931032,0
2013,1,3.625,2.4375,-2.03125,0.65625,-0.9375,1
2013,3,-4.564516129032256,-0.7053763440860212,-1.3999999999999986,1.3161290322580648,0.3591397849462368,1
2013,8,-13.03125,-4.96875,-0.375,-5.4375,-5.03125,0
2013,7,-9.953079178885638,-2.7399804496578692,-4.932551319648095,-3.7086999022482896,-2.556207233626589,0
2013,-4,2.6451612903225765,3.96774193548387,1.1935483870967758,0.741935483870968,-1.4516129032258078,1
2013,-3,5.9452590420332285,-1.580645161290322,0.5102639296187661,-3.3323558162267837,-1.9912023460410566,1
2013,3,-4.21114369501467,2.743890518084065,-4.126099706744871,1.5493646138807442,0.1857282502443791,1
2013,4,-9.619318181818187,-1.59375,3.368371212121211,-0.30208333333333215,0.5075757575757578,0
2013,-4,8.271169354838705,1.673387096774194,0.008064516129032029,1.358870967741936,0.8951612903225801,1
2013,-4,9.625,-1.2320075757575761,6.349431818181817,1.7244318181818166,0.5359848484848477,0
2013,11,-11.677083333333329,-4.352083333333333,-1.095833333333335,-4.199999999999999,-5.304166666666667,0
2013,4,-5.3709677419354875,-3.403225806451612,-0.33568548387096797,0.014112903225807827,-0.527217741935484,0
2013,-2,5.064516129032256,2.35483870967742,0.7741935483870996,4.193548387096772,1.709677419354838,1
2013,-1,5.410984848484844,-2.59375,6.24715909090909,-3.8172348484848477,-1.8863636363636367,1
2013,3,-6.4959677419354875,-0.2469758064516121,-5.273185483870968,-0.4546370967741922,-1.558467741935484,1
2013,1,-5.25,-1.59375,-0.3125,-4.625,-4.6875,0
2013,0,1.0047348484848442,-2.71875,2.02840909090909,-7.348484848484848,-6.573863636363637,1
2013,-3,0.2056451612903203,3.472782258064516,2.724798387096776,3.164314516129032,0.4616935483870961,0
2013,-4,10.473484848484844,-0.65625,5.62215909090909,-3.9422348484848477,-1.9488636363636367,1
2014,1,-1.964516129032262,2.8516129032258064,1.2204301075268802,3.7698924731182792,1.1698924731182796,1
2014,-13,10.9375,4.301136363636363,5.676136363636363,2.4573863636363633,1.8522727272727266,1
2014,7,-3.3125,-2.3125,6.71875,4.78125,3.34375,1
2014,-3,3.4000000000000057,3.3499999999999996,1.3000000000000007,9.772916666666667,5.7354166666666675,1
2014,-3,6.946022727272734,2.3589015151515156,-3.3323863636363633,-2.5776515151515156,-3.3901515151515156,1
2014,-13,11.08617424242425,-0.4147727272727266,0.43560606060606233,0.9384469696969688,-0.08901515151515227,1
2014,3,-3.086021505376351,5.080645161290322,-1.1279569892473091,-0.8172043010752681,-3.902150537634407,1
2014,-11,-2.474431818181813,1.8863636363636367,2.3797348484848477,0.6193181818181834,-0.9081439393939377,1
2014,9,-5.512903225806454,0.0,-3.554838709677419,0.27096774193548256,-0.7612903225806456,0
2014,-15,16.59375,-1.0,0.9375,0.6875,2.0625,1
2014,7,-0.5395894428152559,-4.284457478005866,-2.3822091886607986,-1.428152492668623,-1.2854349951124142,0
2014,9,8.190211345939929,0.4460511679644057,1.8453837597330356,1.4249165739710783,0.9143492769744164,0
2014,-1,-0.4926470588235361,0.022058823529411242,-0.17463235294117752,1.1452205882352935,0.086397058823529,1
2014,13,-2.1937499999999943,0.4875000000000007,-4.287500000000001,6.15625,5.770833333333332,0
2014,5,-3.202620967741936,-5.144153225806452,1.8881048387096762,-2.253024193548388,-1.653225806451612,0
2014,15,-15.06653225806452,-6.115927419354838,-5.46875,-3.755040322580644,-3.579637096774194,0
2014,-15,17.38330170777988,-2.4876660341555983,6.5360531309297905,-8.721062618595827,-5.119544592030362,1
2014,-5,6.869892473118284,1.9419354838709673,5.800000000000001,-0.6075268817204282,0.7720430107526894,0
2014,-5,6.071301247771828,3.2245989304812834,-0.7807486631016047,-0.6069518716577527,-0.5347593582887722,1
2014,-5,0.27272727272726627,0.5454545454545432,-3.0606060606060623,-1.5757575757575744,-2.1515151515151523,0
2014,11,-5.140417457305503,-3.0151802656546476,2.663187855787477,-4.029411764705884,-2.092979127134724,0
2014,3,10.096774193548384,3.419354838709678,2.322580645161292,2.64516129032258,0.7741935483870961,0
2014,9,-17.489247311827967,-2.6860215053763454,-3.033333333333335,-0.8935483870967751,-0.7838709677419367,0
2014,7,-2.3568548387096797,6.081653225806452,-1.3538306451612918,6.558467741935484,2.324596774193548,0
2014,-9,-3.915933528836746,4.204301075268818,3.0146627565982413,-0.69403714565005,-2.474095796676444,1
